localization_key,classification,revised_score,score,preserved_tokens,classification_notes,Chineses_reference,Chineses_display,Chineset_reference,Chineset_display,Czech_reference,Czech_display,English_reference,English_display,French_reference,French_display,German_reference,German_display,Italian_reference,Italian_display,Japanese_reference,Japanese_display,Korean_reference,Korean_display,Polish_reference,Polish_display,Portuguese_reference,Portuguese_display,Russian_reference,Russian_display,Spanish_reference,Spanish_display,Turkish_reference,Turkish_display,Ukrainian_reference,Ukrainian_display,Vietnamese_reference,Vietnamese_display,review_source_language,review_verified_meaning,review_line_type,review_status,review_notes
goss_gossip_ob_ich_weiss__VKfz,likely_foreign_phrase,13,10,weiß; nicht; Rathaus,foreign-lexicon hit(s): nicht | multiple preserved tokens | foreign lexicon visible in English display: nicht,Ich weiß nicht. He went crawling to the Rathaus today to beg for a pardon. We'll see.,Ich weiß nicht（我不知道）。他今天连滚带爬地跑去市政厅求他们原谅了。我们就等着看接下来的发展吧。,Ich weiß nicht. He went crawling to the Rathaus today to beg for a pardon. We'll see.,Ich weiß nicht（我不知道），他今天連滾帶爬地跑去市政廳求他們原諒了，我們就等著看接下來的發展吧。,"Ich weiss nicht. Dneska šel na rathaus se plazit, aby mu dali pardon. Tak uvidíme.","Ich weiß nicht. Dneska se šel plazit na rathaus, aby mu dali pardon. Tak uvidíme.",Ich weiss nicht. Today he went crawling to the Rathaus to beg for a pardon. We'll see.,Ich weiß nicht. He went crawling to the Rathaus today to beg for a pardon. We'll see.,Ich weiß nicht. He went crawling to the Rathaus today to beg for a pardon. We'll see.,Ich weiß nicht. Il est allé à l'hôtel de ville implorer leur pardon la queue entre les jambes. Nous verrons bien.,Ich weiß nicht. He went crawling to the Rathaus today to beg for a pardon. We'll see.,"Ich weiß nicht. Er ist zum Rathaus gekrochen, um einen Straferlass zu erbitten. Wir werden sehen.",Ich weiß nicht. He went crawling to the Rathaus today to beg for a pardon. We'll see.,Ich weiß nicht. Oggi è andato strisciando al Rathaus per chiedere perdono. Vedremo.,Ich weiß nicht. He went crawling to the Rathaus today to beg for a pardon. We'll see.,わからない  お目こぼしを請うために今日旦那が<br/>役場へ向かったわ  どうなるかしらね,Ich weiß nicht. He went crawling to the Rathaus today to beg for a pardon. We'll see.,"Ich weiß nicht. 오늘 시청에 봐달라고 굽실거리러 갔으니까, 어떻게 되나 한번 보자고.",Ich weiß nicht. He went crawling to the Rathaus today to beg for a pardon. We'll see.,"Ich weiß nicht. Poszedł dzisiaj do ratusza błagać o wybaczenie. Pożyjemy, zobaczymy.",Ich weiß nicht. He went crawling to the Rathaus today to beg for a pardon. We'll see.,Ich weiß nicht. Hoje foi rastejando pra câmara municipal implorar perdão. Veremos.,Ich weiß nicht. He went crawling to the Rathaus today to beg for a pardon. We'll see.,"Ich weiß nicht. Он ходить в Rathaus и умоляйт об отсрочка. Мы смотреть, что будет.",Ich weiß nicht. He went crawling to the Rathaus today to beg for a pardon. We'll see.,Ich weiß nicht. Hoy fue a pedir perdón a la casa consistorial. Veremos cómo acaba todo.,Ich weiß nicht. He went crawling to the Rathaus today to beg for a pardon. We'll see.,Ich weiß nicht. Bugün af dilenmek için sürüne sürüne Belediye Binası'na gitti. Göreceğiz.,Ich weiß nicht. He went crawling to the Rathaus today to beg for a pardon. We'll see.,"Ich weiß nicht. Пішов сьогодні плазувати до ратуші, може, вимолить відстрочку. Побачимо.",Ich weiß nicht. He went crawling to the Rathaus today to beg for a pardon. We'll see.,Ich weiß nicht. Hắn vừa bò đến Rathaus sáng nay để xin tha tội. Cứ chờ xem sao.,,,,,
goss_gossip_sp_neuklidil__cDL5,likely_foreign_phrase,13,10,Nein; hast; nicht,foreign-lexicon hit(s): nicht | multiple preserved tokens | foreign lexicon visible in English display: nicht,"Nein, hast du nicht! The place was a pig sty, bones on the floor, apple core under the table…",不，肯定没有。那地方就像个猪圈，地上有骨头，桌子下有苹果核…,"Nein, hast du nicht! The place was a pig sty, bones on the floor, apple core under the table…","Nein, sicher nicht.（並沒有。）這裡髒得跟豬窩沒兩樣，到處都是吃剩的骨頭和果核……","Nein, sicher nicht. Byl tady hotovej chlívek, kosti na zemi, vohryzek pod stolem...","Nein, hast du nicht! Byl tady hotovej chlívek, kosti na zemi, vohryzek pod stolem...","!P Nein, sicher nicht. The place was a pig sty, bones on the floor, apple core under the table…","Nein, hast du nicht! The place was a pig sty, bones on the floor, apple core under the table…","Nein, hast du nicht! The place was a pig sty, bones on the floor, apple core under the table…","Menteur ! L'endroit était pire qu'une porcherie, avec des os par terre, des trognons de pommes sous la table…","Nein, hast du nicht! The place was a pig sty, bones on the floor, apple core under the table…","Nein, hast du nicht! Hier sah’s aus wie im Schweinestall: Knochen auf dem Boden, Apfelreste unterm Tisch ...","Nein, hast du nicht! The place was a pig sty, bones on the floor, apple core under the table…","Nein, hast du nicht! Hai lasciato un porcile. Ossicini per terra, torsoli di mela sotto il tavolo…","Nein, hast du nicht! The place was a pig sty, bones on the floor, apple core under the table…",いいえ してないわよ まるで豚小屋だったわ 床に骨は落ちてるし テーブルの下にリンゴの芯は転がってるし…,"Nein, hast du nicht! The place was a pig sty, bones on the floor, apple core under the table…","Nein, hast du nicht. 무슨 돼지우리도 아니고 바닥에 뼈다귀가 굴러다니질 않나 탁자 밑엔 사과씨까지...","Nein, hast du nicht! The place was a pig sty, bones on the floor, apple core under the table…","Nein, hast du nicht! Był tu istny chlew. Kości na ziemi, ogryzek pod stołem...","Nein, hast du nicht! The place was a pig sty, bones on the floor, apple core under the table…","Nein, hast du nicht! O lugar estava um chiqueiro, ossos pelo chão, maçã comida embaixo da mesa…","Nein, hast du nicht! The place was a pig sty, bones on the floor, apple core under the table…","Nein, hast du nicht! Тут есть свинарник – кости на полу, яблочные огрызки под столом…","Nein, hast du nicht! The place was a pig sty, bones on the floor, apple core under the table…","¡Nein, hast du nicht! Era una pocilga, os lo aseguro: huesos por el suelo, mondas bajo la mesa…","Nein, hast du nicht! The place was a pig sty, bones on the floor, apple core under the table…","Nein, hast du nicht! Ortalık domuz ahırına dönmüştü, yerde kemikler, masanın altında elma çöpü vardı…","Nein, hast du nicht! The place was a pig sty, bones on the floor, apple core under the table…","Nein, hast du nicht! The place was a pig sty, bones on the floor, apple core under the table…","Nein, hast du nicht! The place was a pig sty, bones on the floor, apple core under the table…","Không hề! Cái chỗ đó nhìn như cái chuồng heo! Xương rải đầy sàn, lõi táo lăn lóc dưới gầm bàn!",,,,,
goss_situace_z_ich_wurde__3WDa,likely_foreign_phrase,13,10,würde; nicht; wagen,foreign-lexicon hit(s): nicht | multiple preserved tokens | foreign lexicon visible in English display: nicht,Das würde ich nicht wagen!,Das würde ich nicht wagen!（不敢了！）,Das würde ich nicht wagen!,Das würde ich nicht wagen!（不敢了！）,Ich würde es nicht wagen!,Das würde ich nicht wagen!,Ich würde es nicht wagen!,Das würde ich nicht wagen!,Das würde ich nicht wagen!,Das würde ich nicht wagen!,Das würde ich nicht wagen!,Das würde ich nicht wagen!,Das würde ich nicht wagen!,Das würde ich nicht wagen!,Das würde ich nicht wagen!,Das würde ich nicht wagen!,Das würde ich nicht wagen!,Das würde ich nicht wagen!,Das würde ich nicht wagen!,Das würde ich nicht wagen!,Das würde ich nicht wagen!,Das würde ich nicht wagen!,Das würde ich nicht wagen!,Das würde ich nicht wagen!,Das würde ich nicht wagen!,¡Das würde ich nicht wagen!,Das würde ich nicht wagen!,Das würde ich nicht wagen!,Das würde ich nicht wagen!,Das würde ich nicht wagen!,Das würde ich nicht wagen!,Das würde ich nicht wagen!,,,,,
gree_pozdrav_m_gru_dich_w_KvFt,likely_foreign_phrase,13,10,Grüß; dich; kann; helfen,foreign-lexicon hit(s): dich | multiple preserved tokens | foreign lexicon visible in English display: dich,,Grüß dich! Wie kann ich dir helfen?,,Grüß dich! Wie kann ich dir helfen?,Grüß dich! Wie kann ich dir helfen?,Grüß dich! Wie kann ich dir helfen?,Grüß dich! Wie kann ich dir helfen?,Grüß dich! Wie kann ich dir helfen?,,Grüß dich! Wie kann ich dir helfen?,,/[Grüß dich! Wie kann ich dir helfen?]\,,Grüß dich! Wie kann ich dir helfen?,,Grüß dich! Wie kann ich dir helfen?,,Grüß dich! Wie kann ich dir helfen?,,Grüß dich! Wie kann ich dir helfen?,,Grüß dich! Wie kann ich dir helfen?,,Grüß dich! Wie kann ich dir helfen?,,Grüß dich! Wie kann ich dir helfen?,,Grüß dich! Wie kann ich dir helfen?,,Grüß dich! Wie kann ich dir helfen?,,Grüß dich! Wie kann ich dir helfen?,,,,,
gree_pozdrav_m_gru_dich_w_jk1D,likely_foreign_phrase,13,10,Grüß; dich; wünschst,foreign-lexicon hit(s): dich | multiple preserved tokens | foreign lexicon visible in English display: dich,Grüß dich! Was wünschst du?,Grüß dich! Was wünschst du?,Grüß dich! Was wünschst du?,Grüß dich! Was wünschst du?,Grüss dich! Was wünschst du?,Grüß dich! Was wünschst du?,Grüss dich! Was wünschst du?,Grüß dich! Was wünschst du?,Grüß dich! Was wünschst du?,Grüß dich ! Was wünschst du ?,Grüß dich! Was wünschst du?,*Grüß dich! Was wünschst du?*,Grüß dich! Was wünschst du?,Grüß dich! Was wünschst du?,Grüß dich! Was wünschst du?,（どうも！  何をお望みかな？）,Grüß dich! Was wünschst du?,Grüß dich! Was wünschst du?,Grüß dich! Was wünschst du?,Grüß dich! Was wünschst du?,Grüß dich! Was wünschst du?,Grüß dich! Was wünschst du?,Grüß dich! Was wünschst du?,Grüß dich! Was wünschst du?,Grüß dich! Was wünschst du?,¡Grüß dich! ¿Was wünschst du?,Grüß dich! Was wünschst du?,Grüß dich! Was wünschst du?,Grüß dich! Was wünschst du?,Grüß dich! Was wünschst du?,Grüß dich! Was wünschst du?,Grüß dich! Was wünschst du?,,,,,
gree_pozdrav_m_gru_gott_w_cqFd,likely_foreign_phrase,13,10,Grüß; Gott; brauchst,foreign-lexicon hit(s): Gott | multiple preserved tokens | foreign lexicon visible in English display: gott,Grüß Gott! Was brauchst du?,Grüß Gott! Was brauchst du?,Grüß Gott! Was brauchst du?,Grüß Gott! Was brauchst du?,Grüß Gott! Was du brauchst?,Grüß Gott! Was brauchst du?,Grüß Gott! Was du brauchst?,Grüß Gott! Was brauchst du?,Grüß Gott! Was brauchst du?,Grüß Gott ! Was brauchst du ?,Grüß Gott! Was brauchst du?,*Grüß Gott! Was brauchst du?*,Grüß Gott! Was brauchst du?,Grüß Gott! Was brauchst du?,Grüß Gott! Was brauchst du?,Grüß Gott! Was brauchst du?,Grüß Gott! Was brauchst du?,Grüß Gott! Was brauchst du?,Grüß Gott! Was brauchst du?,Grüß Gott! Was brauchst du?,Grüß Gott! Was brauchst du?,Grüß Gott! Was brauchst du?,Grüß Gott! Was brauchst du?,Grüß Gott! Was brauchst du?,Grüß Gott! Was brauchst du?,¡Grüß Gott! ¿Was brauchst du?,Grüß Gott! Was brauchst du?,Grüß Gott! Was brauchst du?,Grüß Gott! Was brauchst du?,Grüß Gott! Was brauchst du?,Grüß Gott! Was brauchst du?,Grüß Gott! Was brauchst du?,,,,,
gree_pozdrav_m_servus_und_YMs9,likely_foreign_phrase,13,10,Servus; fühle; dich; auch,foreign-lexicon hit(s): dich | multiple preserved tokens | foreign lexicon visible in English display: dich,,Servus... und ich fühle dich auch!,,Servus... und ich fühle dich auch!,Servus... und ich fühle dich auch!,Servus... und ich fühle dich auch!,Servus... und ich fühle dich auch!,Servus... und ich fühle dich auch!,,Servus... und ich fühle dich auch!,,/[Servus... und ich fühle dich auch!]\,,Servus... und ich fühle dich auch!,,Servus... und ich fühle dich auch!,,Servus... und ich fühle dich auch!,,Servus... und ich fühle dich auch!,,Servus... und ich fühle dich auch!,,Servus... und ich fühle dich auch!,,Servus... und ich fühle dich auch!,,Servus... und ich fühle dich auch!,,Servus... und ich fühle dich auch!,,Servus... und ich fühle dich auch!,,,,,
gree_pozdrav_m_willkommen_KJnB,likely_foreign_phrase,13,10,Grüß; Gott; willst,foreign-lexicon hit(s): Gott | multiple preserved tokens | foreign lexicon visible in English display: gott,Grüß Gott! Was willst du?,Grüß Gott! Was willst du?,Grüß Gott! Was willst du?,Grüß Gott! Was willst du?,Grüss Gott! Was willst du?,Grüß Gott! Was willst du?,Grüss Gott! Was willst du?,Grüß Gott! Was willst du?,Grüß Gott! Was willst du?,Grüß Gott ! Was willst du ?,Grüß Gott! Was willst du?,Grüß Gott! Was willst du?,Grüß Gott! Was willst du?,Grüß Gott! Was willst du?,Grüß Gott! Was willst du?,Grüß Gott! Was willst du?,Grüß Gott! Was willst du?,Grüß Gott! Was willst du?,Grüß Gott! Was willst du?,Grüß Gott! Was willst du?,Grüß Gott! Was willst du?,Grüß Gott! Was willst du?,Grüß Gott! Was willst du?,Grüß Gott! Was willst du?,Grüß Gott! Was willst du?,¡Grüß Gott! ¿Was willst du?,Grüß Gott! Was willst du?,Grüß Gott! Was willst du?,Grüß Gott! Was willst du?,Grüß Gott! Was willst du?,Grüß Gott! Was willst du?,Grüß Gott! Was willst du?,,,,,
gree_pozdrav_n_gruss_gott_2pj0,likely_foreign_phrase,13,10,Gott; Gruße; willst,foreign-lexicon hit(s): Gott | multiple preserved tokens | foreign lexicon visible in English display: gott,Gott zum Gruße! Was willst du von mir?,Grüss Gott! Was willst du von mir?,Gott zum Gruße! Was willst du von mir?,Gott zum Gruße! Was willst du von mir?,Grüss Gott! Was willst du von mir?,Gott zum Gruße! Was willst du von mir?,!P Grüss Gott! Was willst du von mir?,Gott zum Gruße! Was willst du von mir?,Gott zum Gruße! Was willst du von mir?,Gott zum Gruße! Was willst du von mir?,Gott zum Gruße! Was willst du von mir?,Gott zum Gruße! Was willst du von mir?,Gott zum Gruße! Was willst du von mir?,Gott zum Gruße! Was willst du von mir?,Gott zum Gruße! Was willst du von mir?,Gott zum Gruße! Was willst du von mir?,Gott zum Gruße! Was willst du von mir?,Gott zum Gruße! Was willst du von mir?,Gott zum Gruße! Was willst du von mir?,Grüss Gott! Was willst du von mir?,Gott zum Gruße! Was willst du von mir?,Gott zum Gruße! Was willst du von mir?,Gott zum Gruße! Was willst du von mir?,Grüss Gott! Was willst du von mir?,Gott zum Gruße! Was willst du von mir?,¡Gott zum Gruße! ¿Was willst du von mir?,Gott zum Gruße! Was willst du von mir?,Gott zum Gruße! Was willst du von mir?,Gott zum Gruße! Was willst du von mir?,Gott zum Gruße! Was willst du von mir?,Gott zum Gruße! Was willst du von mir?,Chào cậu! Cậu muốn gì từ tôi?,,,,,
gree_pozdrav_n_gruss_gott_STTM,mixed_or_ambiguous,13,10,Grüß; Gott; Heinrich,foreign-lexicon hit(s): Gott | multiple preserved tokens | foreign lexicon visible in English display: gott,"Grüß Gott, Heinrich!","Grüss Gott, Heinrich!","Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüss Gott, Heinrich!","Grüß Gott, Heinrich!","!P Grüss Gott, Heinrich!","Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüss Gott, Heinrich!","Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüss Gott, Heinrich!","Grüß Gott, Heinrich!","¡Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüss Gott, Heinrich!",,,,,
gree_pozdrav_n_gruss_gott_uNzk,mixed_or_ambiguous,13,10,Grüß; Gott; Heinrich,foreign-lexicon hit(s): Gott | multiple preserved tokens | foreign lexicon visible in English display: gott,"Grüß Gott, Heinrich!","Grüss Gott, Heinrich!","Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüss Gott, Heinrich!","Grüß Gott, Heinrich!","!P Grüss Gott, Heinrich!","Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüss Gott, Heinrich!","Grüß Gott, Heinrich!","Grüss Gott, Heinrich!","Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüss Gott, Heinrich!","Grüß Gott, Heinrich!","¡Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüß Gott, Heinrich!","Grüss Gott, Heinrich!",,,,,
gree_pozdrav_z_schon_hein_taJT,mixed_or_ambiguous,13,10,Schön; Heinrich; schön; hast; getrunken; nicht; wahr,foreign-lexicon hit(s): nicht | multiple preserved tokens | foreign lexicon visible in English display: nicht,,"!P Schön Heinrich, schön! Du hast getrunken, nicht wahr?",,"!P Schön Heinrich, schön! Du hast getrunken, nicht wahr?","Schön Heinrich, schön! Du hast getrunken, nicht wahr?","Schön Heinrich, schön! Du hast getrunken, nicht wahr?","!P Schön Heinrich, schön! Du hast getrunken, nicht wahr?","!P Schön Heinrich, schön! Du hast getrunken, nicht wahr?",,"!P Schön Heinrich, schön! Du hast getrunken, nicht wahr?",,"!P Schön Heinrich, schön! Du hast getrunken, nicht wahr?",,"!P Schön Heinrich, schön! Du hast getrunken, nicht wahr?",,"!P Schön Heinrich, schön! Du hast getrunken, nicht wahr?",,"!P Schön Heinrich, schön! Du hast getrunken, nicht wahr?",,"!P Schön Heinrich, schön! Du hast getrunken, nicht wahr?",,"!P Schön Heinrich, schön! Du hast getrunken, nicht wahr?",,"!P Schön Heinrich, schön! Du hast getrunken, nicht wahr?",,"!P Schön Heinrich, schön! Du hast getrunken, nicht wahr?",,"!P Schön Heinrich, schön! Du hast getrunken, nicht wahr?",,"!P Schön Heinrich, schön! Du hast getrunken, nicht wahr?",,"!P Schön Heinrich, schön! Du hast getrunken, nicht wahr?",,,,,
gree_pozdrav_z_servus_und_guyD,likely_foreign_phrase,13,10,Servus; fühle; dich; auch,foreign-lexicon hit(s): dich | multiple preserved tokens | foreign lexicon visible in English display: dich,,!P Servus... und ich fühle dich auch!,,!P Servus... und ich fühle dich auch!,Servus... und ich fühle dich auch!,Servus... und ich fühle dich auch!,!P Servus... und ich fühle dich auch!,!P Servus... und ich fühle dich auch!,,!P Servus... und ich fühle dich auch!,,!P Servus... und ich fühle dich auch!,,!P Servus... und ich fühle dich auch!,,!P Servus... und ich fühle dich auch!,,!P Servus... und ich fühle dich auch!,,!P Servus... und ich fühle dich auch!,,!P Servus... und ich fühle dich auch!,,!P Servus... und ich fühle dich auch!,,!P Servus... und ich fühle dich auch!,,!P Servus... und ich fühle dich auch!,,!P Servus... und ich fühle dich auch!,,!P Servus... und ich fühle dich auch!,,,,,
