representative_key,family_size,source_score,signal_languages,strong_preserved_tokens,very_strong_content_ratio,strong_content_ratio,English_display,English_reference,translation_status,source_language,verified_meaning,notes
gree_pozdrav_n_was_willst_zSyJ,1,64,,willst; siehst; schrecklich; aus,1.000,1.000,!P Was willst du? Du siehst schrecklich aus!,!P Was willst du? Du siehst schrecklich aus!,NEEDS_TRANSLATION,,,
menh_menhart_z_a_kein_har_dHH5,1,64,german,aber; kein; harnisch; kampf,0.429,0.571,"Aber kein Harnisch! No armour, only clothing. That is the best Kampf.","Aber kein Harnisch! No armour, only clothing. That is the best Gefecht.",NEEDS_TRANSLATION,,,
lore_event_tab_bene_ambul_6gRd,1,64,italian,bene; ambula; nomine; patris,1.000,1.000,Bene ambula – in nomine patris!,Bene ambula – in nomine patris!,NEEDS_TRANSLATION,,,
turn_kutnohors_dost_kecu__81VH,1,64,,dost; keců; doprdele; boj,1.000,1.000,Dost keců doprdele! Boj! Boj!,,NEEDS_TRANSLATION,,,
svep_hrac_ehh_a_kutya_a_s_FTCi,1,64,,ehh; kutya; szádba; akarja,1.000,1.000,"Ehh, a kutya a szádba akarja?","Ehh, a kutya a szádba akarja?",NEEDS_TRANSLATION,,,
brab_ptacek_re_nechas_toh_8Ycg,1,64,,espèce; d'abruti; chien; anglais,1.000,1.000,Espèce d'abruti de chien anglais !,You idiotic brainless English dog!,NEEDS_TRANSLATION,,,
erik_erik_dost_fick_dich__sydi,1,64,german,fick; dich; ins; knie,1.000,1.000,Fick dich ins Knie!,Fick dich ins Knie!,NEEDS_TRANSLATION,,,
eich_olbert_ei_gott_segne_X0vA,1,64,german,gott; segne; dich; klaus,1.000,1.000,"Gott segne dich, Klaus!","Gott segne Dich, Klaus!",NEEDS_TRANSLATION,,,
stre_strelnice_hele_to_ne_ZtV2,1,64,polish,hele; nebylo; tak; špatný,1.000,1.000,"Hele, to nebylo tak špatný!",,NEEDS_TRANSLATION,,,
goss_lapka_mlu_bacha_na_b_pVd1,1,64,hungarian,hohó; csak; nem; lúdvércek,1.000,1.000,"Hohó, csak nem lúdvércek?","Hohó, csak nem lúdvércek?",NEEDS_TRANSLATION,,,
brab_brabant_r_tomu_je_ho_LxCz,1,64,,n'ira; plus; nulle; part,1.000,1.000,Il n'ira plus nulle part.,That's a lot ot take in.,NEEDS_TRANSLATION,,,
musa_musa_reag_inna_lilla_Tiu1,1,64,,inna; lillahi; ilayhi; raji'un,1.000,1.000,Inna lillahi wa inna ilayhi raji'un...,Inna lillahi wa inna ilayhi raji'un...,NEEDS_TRANSLATION,,,
uvod_menhart_z_spis_je_mi_0lZo,1,64,german,ich; werde; dich; bezahlen,0.400,0.400,It's rather unpleasant. Couldn't you stop by there for the sword? Ich werde dich bezahlen…,It's rather unpleasant. Couldn't you stop by there for the sword? Ich werde dich bezahlen…,NEEDS_TRANSLATION,,,
ques_quest_tip_tu_myslim__0DIQ,1,64,german,das; ist; sie; unglücklich,0.375,0.500,"Ja, das ist sie. I do not know what is wrong, but she has recently been very unglücklich.","!P Ja, das ist sie. I do not know what is wrong, but she has recently been very unglücklich...",NEEDS_TRANSLATION,,,
diva_divak_bar_jak_si_to__0OcB,1,64,czech,jak; jel; nestydíš; nešiko,1.000,1.000,"Jak si to jel, co? Že se nestydíš, ty nešiko!",,NEEDS_TRANSLATION,,,
lore_brabant_presne_jak_t_iMtq,1,64,french,monsieur; audentes; fortuna; iuvat,0.273,0.364,"Just as Monsieur Chapon says, Audentes Fortuna Iuvat! That day I was the bravest of them all and won the day!","Just as Sir Hans says, Audantes Fortuna Iuvat! That day I was the bravest of them all and won the day!",NEEDS_TRANSLATION,,,
diva_divak_bar_ja_vedel_p_WN5x,1,64,czech,věděl; proč; tebe; vsadit,1.000,1.000,Já věděl proč na tebe vsadit.,,NEEDS_TRANSLATION,,,
eldr_puskar_el_wirst_du_i_6TqC,1,64,german,mein; geselle; ist; weg,0.667,0.667,Mein Geselle ist weg. I can’t help you.,Mein Geselle ist weg. I can’t help you.,NEEDS_TRANSLATION,,,
soub_arne_nemec_pokracuju_GuyQ,1,64,hungarian,mit; der; hilfe; gottes,1.000,1.000,Mit der Hilfe Gottes…,Mit der Hilfe Gottes…,NEEDS_TRANSLATION,,,
zada_cechmistr_ani_nahodo_EkPf,1,64,german,nein; auf; keinen; fall,0.333,0.333,"Nein, auf keinen Fall! It’s all much more complicated and I still can’t believe it.","Nein, auf keinen Fall! It’s all much more complicated and I still can’t believe it.",NEEDS_TRANSLATION,,,
pred_prekupnik_nein_das_i_LC4S,1,64,german,nein; das; ist; sinnlos,1.000,1.000,"Nein, das ist sinnlos!","Nein, das ist sinnlos!",NEEDS_TRANSLATION,,,
eich_cechmistr_nichts_pas_yuyM,1,64,german,nichts; passiert; mein; bruder,0.444,0.444,"Nichts passiert, mein Bruder. Allow me to introduce our newest member, Master Henry.","Nichts passiert, mein Bruder. Allow me to introduce our newest member, Master Henry.",NEEDS_TRANSLATION,,,
brab_ptacek_re_co_blbnes__hnet,1,64,,qu'est-ce; qui; vous; prend,1.000,1.000,"Qu'est-ce qui vous prend, Henry ?",What has got into you Henry?,NEEDS_TRANSLATION,,,
dlc2_pozdrav_c_schon_dich_uPBk,1,64,german,schön; dich; sehen; gildenbruder,1.000,1.000,"Schön, dich zu sehen, Gildenbruder!","Schön, dich zu sehen, Gildenbruder!",NEEDS_TRANSLATION,,,
menh_menhart_z_pak_tu_zas_009i,1,64,hungarian,mit; der; hilfe; gottes,0.500,0.500,Then everything will be good and fair here again... mit der Hilfe Gottes.,Then everything will be good and fair here again... mit der Hilfe Gottes.,NEEDS_TRANSLATION,,,
hosp_hospodsky__und_das_i_Llft,1,64,german,und; das; ist; alles,1.000,1.000,Und das ist alles.,Und das ist alles.,NEEDS_TRANSLATION,,,
ques_quest_tip_jo_taky_se_yL5u,1,64,german,und; noch; etwas; zdimir,0.333,0.444,"Und noch etwas, Zdimir the smith finally found a new apprentice.",Und noch etwas***/And another thing. Zdimir the smith finally found a new apprentice.,NEEDS_TRANSLATION,,,
s_el_puskar_el_ja_vedel_z_ze1g,1,64,german,vielen; dank; mein; freund,0.500,0.500,"Vielen Dank, mein Freund! I knew you wouldn’t let me down, Henry!","Vielen Dank, mein Freund! I knew you wouldn’t let me down, Henry!",NEEDS_TRANSLATION,,,
menh_menhart_z_to_je_ale__5ob2,1,64,german,für; ein; schönes; schwert,1.000,1.000,Was für ein schönes Schwert...,Was für ein schönes Schwert...,NEEDS_TRANSLATION,,,
rozh_kupec_vel_tak_to_byc_GNwW,1,64,german,auf; wiedersehen; mein; freund,0.571,0.571,"Well, that’s settled, auf Wiedersehen mein Freund.","Well, that’s settled, Auf Wiedersehen mein Freund.",NEEDS_TRANSLATION,,,
vyzv_arne_nemec_wunderbar_pTRy,1,64,german,wunderbar; das; freut; uns,1.000,1.000,Wunderbar. Das freut uns.,Wunderbar. Das freut uns.,NEEDS_TRANSLATION,,,
dial_henry_ty_zenska_waru_PDNd,1,64,german,warum; looken; keine; liebe,0.500,0.667,You. Woman. Warum looken? That bad! Keine liebe!,!P You. Woman. Warum kuken? To fujvároš! Keine liebe!,NEEDS_TRANSLATION,,,
gree_pozdrav_z_gepriesen__YxW0,1,63,,gepriesen; sei; der; herr,1.000,1.000,!P Gepriesen sei der Herr!,!P Gepriesen sei der Herr!,NEEDS_TRANSLATION,,,
gree_pozdrav_z_gepriesen__YZwt,1,63,,gepriesen; sei; der; herr,1.000,1.000,"!P Gepriesen sei der Herr, Heinrich!","!P Gepriesen sei der Herr, Heinrich!",NEEDS_TRANSLATION,,,
gree_pozdrav_n_verdammt_w_bqla,1,63,,verdammt; machst; hier; nackt,1.000,1.000,!P Verdammt! Was machst du hier nackt?!,!P Verdammt! Was machst du hier nackt?!,NEEDS_TRANSLATION,,,
gree_pozdrav_z_verdammter_zdPk,1,63,,verdammter; mann; siehst; aus,1.000,1.000,"!P Verdammter Mann, du siehst aus!","!P Verdammter Mann, du siehst aus!",NEEDS_TRANSLATION,,,
gree_pozdrav_n_verdammt_w_UDOf,1,63,,pverdammt; machst; hier; nackt,1.000,1.000,!PVerdammt! Was machst du hier nackt?!,!PVerdammt! Was machst du hier nackt?!,NEEDS_TRANSLATION,,,
endi_rozloucen_dzan_devle_9Om9,1,63,,džan; devleha; lačhi; rat,1.000,1.000,!T Džan Devleha! Lačhi rat!,!T Džan Devleha! Lačhi rat!,NEEDS_TRANSLATION,,,
reak_kuman_kom_diky_diky__VdKK,1,63,,déli; szélre; mondom; köszönöm,1.000,1.000,"A déli szélre mondom, köszönöm.","A déli szélre mondom, köszönöm.",NEEDS_TRANSLATION,,,
zasa_obet_reag_doprdele_v_hfTy,1,63,,faszomba; meg; honnan; jött,1.000,1.000,"A faszomba, ez meg honnan jött?","A faszomba, ez meg honnan jött?",NEEDS_TRANSLATION,,,
utrz_kuman_dos_do_rititak_9WtE,1,63,,francba; dögölj; már; meg,1.000,1.000,A francba... dögölj már meg...,A francba... dögölj már meg...,NEEDS_TRANSLATION,,,
utrz_kuman_dos_muj_kun_te_fWNh,1,63,,lovam; széjjel; kúr; téged,1.000,1.000,A lovam széjjel kúr téged!,A lovam széjjel kúr téged!,NEEDS_TRANSLATION,,,
utik_utikam_z__kurva_to_b_zDB0,1,63,,picsába; baszki; vér; szarok,1.000,1.000,"A picsába... baszki, vér! Szarok rá.","A picsába... baszki, vér! Szarok rá.",NEEDS_TRANSLATION,,,
rozh_kupec_vel_hm_ale_jo__ymWP,1,63,german,aber; das; ergibt; sinn,0.364,0.364,"Aber ja, das ergibt Sinn! Tell you what, Blacksmith, look around here and I’ll think it over.","Aber ja, das ergibt Sinn! Tell you what, Blacksmith, look around here and I’ll think it over.",NEEDS_TRANSLATION,,,
arne_arne_nemec_jenze_men_UNsx,1,63,german,aber; menhard; mir; und,0.333,0.667,Aber Menhard stand zu mir und helped mir.,!P Aber Menhard stand mir bei und helped mir.,NEEDS_TRANSLATION,,,
utik_utikam_z__ahhh_zasra_UiVo,1,63,,ahhh; bassza; meg; jaj,1.000,1.000,"Ahhh... bassza meg! Jaj, ne!","Ahhh... bassza meg! Jaj, ne!",NEEDS_TRANSLATION,,,
idle_kuman_mlu_sotva_stoj_RMPD,1,63,,alig; állsz; lábadon; szaros,1.000,1.000,"Alig állsz a lábadon, te szaros!","Alig állsz a lábadon, te szaros!",NEEDS_TRANSLATION,,,
stre_strelnice_vy_ste_mi__cula,1,63,,arréb; tettétek; céltáblát; ismerjétek,1.000,1.000,"Arréb tettétek a céltáblát, ismerjétek be!","Arréb tettétek a céltáblát, ismerjétek be!",NEEDS_TRANSLATION,,,
goss_uhersky_v_ale_to_ner_ElPH,1,63,,attól; még; adósságod; megmarad,1.000,1.000,Attól még az adósságod megmarad!,Attól még az adósságod megmarad!,NEEDS_TRANSLATION,,,
bark_kuman_na__pri_vsech__zm3D,1,63,,összes; démonokra; dögölj; meg,1.000,1.000,"Az összes démonokra, dögölj meg!","Az összes démonokra, dögölj meg!",NEEDS_TRANSLATION,,,
reak_reakce_na_at_tam_pak_BoQp,1,63,,tam; pak; nikdo; neuklouzne,1.000,1.000,Ať tam pak nikdo neuklouzne!,,NEEDS_TRANSLATION,,,
gree_pozdrav_z_bachtali_d_M7ey,1,63,,bachtáli; detehárin; kaj; džas,1.000,1.000,Bachtáli detehárin! Kaj džas?,,NEEDS_TRANSLATION,,,
s_me_oswald_to_beruhige_s_aAVi,1,63,german,beruhige; dich; herr; albich,0.250,0.333,"Beruhige dich. I know everything, Herr Albich the physician is already upstairs preparing all that is necessary.","!P Beruhige Sie sich. I know everything, Herr Albich Medicus is already upstairs preparing all that is necessary.",NEEDS_TRANSLATION,,,
gree_obchodnik_betrunken__ACTG,1,63,,betrunken; oder; schon; verkatert,1.000,1.000,Betrunken oder schon verkatert?,Betrunken oder schon verkatert?,NEEDS_TRANSLATION,,,
louc_zena_such_buh_nas_op_PcAK,1,63,,bůh; nás; opatruj; všechny,1.000,1.000,Bůh nás opatruj všechny.,,NEEDS_TRANSLATION,,,
ptac_ptacek_ml_jak_ja_nes_pQm6,1,63,,comme; déteste; les; paysans,1.000,1.000,Comme je déteste les paysans!,Comme je déteste les paysans!,NEEDS_TRANSLATION,,,
reak_kuman_kom_a_to_bylo__z9pu,1,63,,csak; ennyi; volt; juhééé,1.000,1.000,Csak ennyi volt? Juhééé!,Csak ennyi volt? Juhééé!,NEEDS_TRANSLATION,,,
vrac_kradene_z_ok_nevadi__TLtG,1,63,german,kann; man; nichts; machen,0.364,0.364,Da kann man nichts machen... I will have to tell the bailiff. Maybe his people will have more luck than you.,Da kann man nichts machen... I will have to tell the bailiff. Maybe his people will have more luck than you.,NEEDS_TRANSLATION,,,
inga_menhart_z_stimmt_slo_zHvJ,1,63,german,das; stimmt; vertrau; mir,0.444,0.444,"Das stimmt! The king gave us his word and this is not over yet, vertrau mir!","Das stimmt! The king gave us his word and this is not over yet, vertrau mir!",NEEDS_TRANSLATION,,,
goss_lapka_mlu_dal_bych_s_WSFT,1,63,,ennék; egy; kis; húst,1.000,1.000,De ennék egy kis húst.,De ennék egy kis húst.,NEEDS_TRANSLATION,,,
gree_pozdrav_z_devla_miro_bTVW,1,63,,devla; miro; rodes; gadžo,1.000,1.000,"Devla miro! So rodes, gadžo?",,NEEDS_TRANSLATION,,,
zada_cechmistr_du_hast_mu_oVmu,1,63,german,hast; mumm; mein; freund,0.800,0.800,"Du hast Mumm! But be careful, mein Freund!","Du hast Mumm! But be careful, mein Freund!",NEEDS_TRANSLATION,,,
gree_pozdrav_z_eh_na_pal__8TLH,1,63,,pal; soste; džal; dilino,1.000,1.000,"Eh na... Pal soste džal, dilino?",,NEEDS_TRANSLATION,,,
gree_pozdrav_z_eh_vos_glo_eaj7,1,63,,vos; glots; ben; zoyne,1.000,1.000,"Eh... Vos glots du, ben zoyne?","Eh... Vos glots du, ben zoyne?",NEEDS_TRANSLATION,,,
cech_cechmistr_es_ist_ein_95ox,1,63,german,ist; eine; grossartige; gelegenheit,0.308,0.308,"Es ist eine großartige Gelegenheit! Clear your head, meet new people, and if you like, you can even place a wager.","Es ist eine großartige Gelegenheit! Clear your head, meet new people, and if you like, you can even place a wager.",NEEDS_TRANSLATION,,,
menh_menhart_z_me_tez_ale_fNEd,1,63,german,tut; mir; auch; leid,0.571,0.571,Es tut mir auch leid... But there is no use complaining now.,Es tut mir auch leid...  But there is no use complaining now.,NEEDS_TRANSLATION,,,
reak_kuman_kom_nemel_sanc_tg6q,1,63,,esélyed; sem; volt; faszszopó,1.000,1.000,"Esélyed sem volt, te faszszopó!","Esélyed sem volt, te faszszopó!",NEEDS_TRANSLATION,,,
zakl_hrac_et_dimitte_nobi_EApM,1,63,,dimitte; nobis; debita; nostra,1.000,1.000,Et dimitte nobis debita nostra.,Et dimitte nobis debita nostra.,NEEDS_TRANSLATION,,,
eldr_puskar_el_findest_du_jJoS,1,63,german,findest; ihn; für; mich,1.000,1.000,Findest du ihn für mich?,Findest du ihn für mich?,NEEDS_TRANSLATION,,,
svep_svepomoc__fizess_vag_FWTb,1,63,,fizess; vagy; túróba; vagdallak,1.000,1.000,"Fizess, vagy túróba vagdallak!","Fizess, vagy túróba vagdallak!",NEEDS_TRANSLATION,,,
kuma_spizovaci_zmlknete_n_nWO1,1,63,,fogjátok; vagy; eltöröm; lábatok,1.000,1.000,"Fogjátok be, vagy eltöröm a lábatok.","Fogjátok be, vagy eltöröm a lábatok.",NEEDS_TRANSLATION,,,
gree_pozdrav_m_gepriesen__up5G,1,63,,gepriesen; sei; der; herr,1.000,1.000,"Gepriesen sei der Herr, Heinrich!","Gepriesen sei der Herr, Heinrich!",NEEDS_TRANSLATION,,,
fano_ztracena__no_tak_chc_F6tT,1,63,,gyerünk; vért; akarok; látni,1.000,1.000,"Gyerünk, vért akarok látni!","Gyerünk, vért akarok látni!",NEEDS_TRANSLATION,,,
frid_menhart_z_ehrliche_d_6LgU,1,63,,hab; vielen; dank; fridusch,0.750,1.000,"Hab vielen Dank, Fridusch.",!P Ehrliche Danke Fridusch.,NEEDS_TRANSLATION,,,
stal_stalker_nech_me_plan_R1km,1,63,,hagyj; már; esküvőm; tervezgetem,1.000,1.000,"Hagyj már, az esküvőm tervezgetem.","Hagyj már, az esküvőm tervezgetem.",NEEDS_TRANSLATION,,,
poda_kuman_kom_zer_hlinu__lvc3,1,63,,harapj; egy; kis; füvet,1.000,1.000,Harapj egy kis füvet!,Harapj egy kis füvet!,NEEDS_TRANSLATION,,,
prat_pratelsky_hmm_smrdis_NQhQ,1,63,,hmm; tele; lehet; erszénye,1.000,1.000,"Hmm, tele lehet az erszénye!","Hmm, tele lehet az erszénye!",NEEDS_TRANSLATION,,,
sam__samuel_hmm_maj_to_ta_ddLe,1,63,german,hmm; ist; wirklich; schön,0.750,1.000,Hmm… es ist wirklich schön in here.,!P Hmmm… wirklich schön in here.,NEEDS_TRANSLATION,,,
diva_divak_kom_joho_treti_Nh75,1,63,,hohó; három; egymás; után,1.000,1.000,"Hohó, három egymás után!","Hohó, három egymás után!",NEEDS_TRANSLATION,,,
odmi_npc_neakc_nejdriv_va_bmbt,1,63,,huh; van; többi; disznóval,1.000,1.000,"Huh, és mi van a többi disznóval?!","Huh, és mi van a többi disznóval?!",NEEDS_TRANSLATION,,,
opon_kuman_kom_tak_to_bys_95V2,1,63,,hát; akkor; ennyi; volna,1.000,1.000,Hát akkor ennyi volna.,Hát akkor ennyi volna.,NEEDS_TRANSLATION,,,
goss_lapka_mlu_no_jako_po_DAHC,1,63,,hát; lent; föld; alatt,1.000,1.000,"Hát lent, a föld alatt.","Hát lent, a föld alatt.",NEEDS_TRANSLATION,,,
goss_uhersky_v_no_prej_du_YNSM,1,63,,hát; állítólag; nyomatékosan; követelte,1.000,1.000,Hát állítólag nyomatékosan követelte...,Hát állítólag nyomatékosan követelte...,NEEDS_TRANSLATION,,,
prat_pratelsky_hej_votoc__OcMl,1,63,,fordítsd; meg; kancád; tűnés,1.000,1.000,"Hé! Fordítsd meg a kancád, és tűnés!","Hé! Fordítsd meg a kancád, és tűnés!",NEEDS_TRANSLATION,,,
prat_pratelsky_hej_ty_na__LEWQ,1,63,,ott; lovon; húzz; innen,1.000,1.000,"Hé, te ott a lovon! Húzz el innen!","Hé, te ott a lovon! Húzz el innen!",NEEDS_TRANSLATION,,,
nepr_kuman_nep_tahni_pse__HaaJ,1,63,,húzz; innen; kibaszott; kutya,1.000,1.000,"Húzz innen, te kibaszott kutya!","Húzz innen, te kibaszott kutya!",NEEDS_TRANSLATION,,,
opti_rychtar_p_ja_ich_hab_1mIO,1,63,german,ich; hab; ihn; verhaftet,0.333,0.333,"Ja, ich hab ihn verhaftet. Right piece of work, that one. Had a fair few crimes on his head.","Ja, ich hab ihn verhaftet. Right piece of work, that one. Had a fair few crimes on his head.",NEEDS_TRANSLATION,,,
utik_utikam_z__dobre_vzda_vkAx,1,63,,jól; van; megadom; magam,1.000,1.000,Jól van! Megadom magam!,Jól van! Megadom magam!,NEEDS_TRANSLATION,,,
fano_ztracena__do_nej_pan_cmSD,1,63,,kapd; őket; garbow; büszkesége,1.000,1.000,"Kapd el őket, Garbow büszkesége!","Kapd el őket, Garbow büszkesége!",NEEDS_TRANSLATION,,,
reak_kutnohors_kdybys_rad_5XVM,1,63,,kdybys; radši; doma; seděl,1.000,1.000,Kdybys radši doma seděl!,,NEEDS_TRANSLATION,,,
idle_kuman_mlu_dva_na_jed_NRZj,1,63,,kettő; egy; ellen; kutyák,1.000,1.000,"Kettő az egy ellen, kutyák?!","Kettő az egy ellen, kutyák?!",NEEDS_TRANSLATION,,,
opon_kuman_kom_kdo_dalsi__qQKU,1,63,,akar; még; sírra; pisálni,1.000,1.000,Ki akar még sírra pisálni?,Ki akar még sírra pisálni?,NEEDS_TRANSLATION,,,
prov_kuman_pro_se_mnou_si_RHUE,1,63,,kár; volt; belém; kötnöd,1.000,1.000,Kár volt belém kötnöd...,Kár volt belém kötnöd...,NEEDS_TRANSLATION,,,
spol_spolubojo_sam_to_nez_emdG,1,63,,kéne; egy; kis; segítség,1.000,1.000,Kéne egy kis segítség!,Kéne egy kis segítség!,NEEDS_TRANSLATION,,,
meni_menim_si__jsou_blizk_g998,1,63,,közel; vannak; üssétek; őket,1.000,1.000,Közel vannak! Üssétek őket!,Közel vannak! Üssétek őket!,NEEDS_TRANSLATION,,,
bff__brabant_z_poteseni_n_Er2C,1,63,,plaisir; est; pour; moi,1.000,1.000,Le plaisir est pour moi.,Le plaisir est pour moi.,NEEDS_TRANSLATION,,,
zada_henry_vlastne_ti_to__G0vS,1,63,german,leider; ist; das; nutzlos,0.800,0.800,Leider ist das nutzlos... We do not need this.,Leider ist das nutzlos... We do not need this.,NEEDS_TRANSLATION,,,
kuma_kuman_uto_placeholde_rd2p,1,63,,majd; móresre; tanítalak; rohadék,1.000,1.000,"Majd én móresre tanítalak, te rohadék!","Majd én móresre tanítalak, te rohadék!",NEEDS_TRANSLATION,,,
stre_strelnice_zase_jen_d_NWSs,1,63,,megint; csak; két; pont,1.000,1.000,Megint csak két pont?,Megint csak két pont?,NEEDS_TRANSLATION,,,
nekd_nekdo_si__prasiva_sv_du6d,1,63,,mocskos; disznó; csak; gyertek,1.000,1.000,Mocskos disznó! Csak gyertek!,Mocskos disznó! Csak gyertek!,NEEDS_TRANSLATION,,,
opon_oponentov_ted_ses_mr_gazQ,1,63,,most; már; halott; vagy,1.000,1.000,Most már halott vagy!,Most már halott vagy!,NEEDS_TRANSLATION,,,
stre_strelnice_zase_jen_n_kFOP,1,63,,már; megint; csak; széle,1.000,1.000,Már megint csak a széle!,Már megint csak a széle!,NEEDS_TRANSLATION,,,
prat_pratelsky_zase_ty_zm_gNQW,1,63,,már; megint; takarodj; innen,1.000,1.000,Már megint te?! Takarodj innen!,Már megint te?! Takarodj innen!,NEEDS_TRANSLATION,,,
nepr_kuman_kom_kam_si_mys_jQOK,1,63,,mégis; hová; mész; kinyírlak,1.000,1.000,"Mégis, hová mész? Kinyírlak!","Mégis, hová mész? Kinyírlak!",NEEDS_TRANSLATION,,,
prat_pratelsky_je_te_skod_s6Rd,1,63,,nagy; kár; érted; cimbora,1.000,1.000,"Nagy kár érted, cimbora.","Nagy kár érted, cimbora.",NEEDS_TRANSLATION,,,
hadk_event_rva_nemluv_na__y2hg,1,63,czech,pofázz; nekem; büdös; szád,1.000,1.000,"Ne pofázz nekem, büdös a szád!","Ne pofázz nekem, büdös a szád!",NEEDS_TRANSLATION,,,
s_he_rychtar_m_ani_ne_tak_l3OI,1,63,german,nicht; sehr; auf; ihn,0.571,0.571,"Nicht so sehr auf ihn, more on the book he stole.","Nicht so sehr auf ihn, more on the book he stole.",NEEDS_TRANSLATION,,,
turn_kutnohors_nikdo_na_t_NcnF,1,63,,nikdo; tebe; nemá; joooo,1.000,1.000,Nikdo na tebe nemá! Joooo!,,NEEDS_TRANSLATION,,,
menh_menhart_z_normalne_n_foS2,1,63,german,normalerweise; nicht; sind; normal,0.400,0.800,"No, normalerweise nicht, but things in Kuttenberg sind nicht normal.","!P No, normalerweise, but keine normal things in Kuttenberg.",NEEDS_TRANSLATION,,,
gree_pozdrav_z_pal_soste__b97V,1,63,,pal; soste; džal; degešis,1.000,1.000,"Pal soste džal, degešis?",,NEEDS_TRANSLATION,,,
gree_pozdrav_m_pal_soste__r2nI,1,63,,pal; soste; jal; goro,1.000,1.000,"Pal soste jal, goro?","Pal soste jal, goro?",NEEDS_TRANSLATION,,,
bohu_bohuta_npc_pax_bonum_9h8m,1,63,latin,requiem; æternam; dona; domine,1.000,1.000,"Requiem æternam dona ei, Domine...","Requiem æternam dona ei, Domine...",NEEDS_TRANSLATION,,,
voja_jostuv_vo_samy_kravi_veXR,1,63,,samý; kraviny; maj; sebe,1.000,1.000,Samý kraviny maj u sebe. Kurva.,,NEEDS_TRANSLATION,,,
gree_pozdrav_m_sar_tuke_d_1i1w,1,63,,sar; tuke; džal; goro,1.000,1.000,"Sar tuke džal, goro?",,NEEDS_TRANSLATION,,,
idle_soldier_m_scheiss_au_DlnI,1,63,czech; german; slovak,scheiss; auf; den,1.000,1.000,Scheiß auf den Scheiß!,!P Scheiss auf den Scheiss!,NEEDS_TRANSLATION,,,
dlc2_pozdrav_m_schon_sie__V81M,1,63,,schön; sie; sehen; schmied,1.000,1.000,"Schön, Sie zu sehen, Schmied!",,NEEDS_TRANSLATION,,,
zada_kradene_z_sehr_gut_a_XzWC,1,63,german,sehr; gut; mein; freund,0.500,0.500,"Sehr gut, but take care and use your head, mein Freund!","Sehr gut, but take care and use your head, mein Freund!",NEEDS_TRANSLATION,,,
kupec_poslednib_tedy_dobr_qNVf,1,63,german,sehr; gut; junger; mann,0.667,0.667,"Sehr gut, let it be as you wish, junger Mann.","Sehr gut, let it be as you wish, junger Mann.",NEEDS_TRANSLATION,,,
pass_event_rva_seid_still_sjUJ,1,63,,seid; still; ihr; dummköpfe,1.000,1.000,"Seid still, ihr Dummköpfe!","Seid still, ihr Dummköpfe!",NEEDS_TRANSLATION,,,
svep_svepomoc__sok_baj_va_htPI,1,63,,sok; baj; van; veled,1.000,1.000,Sok baj van veled!,Sok baj van veled!,NEEDS_TRANSLATION,,,
